TIMESTAMP_START,TIMESTAMP_END,DOY_START,DOY_END,FILENAME_HF,SW_IN_POT,NIGHT,EXPECT_NR,FILE_NR,CUSTOM_FILTER_NR,WD_FILTER_NR,SONIC_NR,T_SONIC_NR,CO2_NR,H2O_NR,CH4_NR,NONE_NR,TAU_NR,H_NR,FC_NR,LE_NR,FCH4_NR,FNONE_NR,TAU,H,LE,ET,FC,FH2O,FCH4,FNONE,TAU_RANDUNC_HF,H_RANDUNC_HF,LE_RANDUNC_HF,ET_RANDUNC_HF,FC_RANDUNC_HF,FH2O_RANDUNC_HF,FCH4_RANDUNC_HF,FNONE_RANDUNC_HF,SH_SINGLE,SLE_SINGLE,SET_SINGLE,SC_SINGLE,SH2O_SINGLE,SCH4_SINGLE,SNONE_SINGLE,FC_VADV,FH2O_VADV,FCH4_VADV,FNONE_VADV,U_UNROT,V_UNROT,W_UNROT,U,V,W,WS,WS_MAX,WD,WD_SIGMA,USTAR,TKE,MO_LENGTH,ZL,BOWEN,TSTAR,T_SONIC,TA_EP,PA_EP,RH_EP,AIR_MV,AIR_DENSITY,AIR_RHO_CP,AIR_CP,VAPOR_DENSITY,VAPOR_PARTIAL_PRESSURE,VAPOR_PARTIAL_PRESSURE_SAT,SPECIFIC_HUMIDITY,VPD_EP,TDEW,DRYAIR_PARTIAL_PRESSURE,DRYAIR_DENSITY,DRYAIR_MV,SPECIFIC_HEAT_EVAP,VAPOR_DRYAIR_RATIO,CO2_MEAS_TYPE,CO2_MOLAR_DENSITY,CO2_MIXING_RATIO,CO2,H2O_MEAS_TYPE,H2O_MOLAR_DENSITY,H2O_MIXING_RATIO,H2O,CH4_MEAS_TYPE,CH4_MOLAR_DENSITY,CH4_MIXING_RATIO,CH4,NONE_MEAS_TYPE,NONE_MOLAR_DENSITY,NONE_MIXING_RATIO,NONE,CO2_TLAG_ACTUAL,CO2_TLAG_USED,CO2_TLAG_NOMINAL,CO2_TLAG_MIN,CO2_TLAG_MAX,H2O_TLAG_ACTUAL,H2O_TLAG_USED,H2O_TLAG_NOMINAL,H2O_TLAG_MIN,H2O_TLAG_MAX,CH4_TLAG_ACTUAL,CH4_TLAG_USED,CH4_TLAG_NOMINAL,CH4_TLAG_MIN,CH4_TLAG_MAX,NONE_TLAG_ACTUAL,NONE_TLAG_USED,NONE_TLAG_NOMINAL,NONE_TLAG_MIN,NONE_TLAG_MAX,U_MEDIAN,V_MEDIAN,W_MEDIAN,T_SONIC_MEDIAN,CO2_MEAS_MEDIAN,H2O_MEAS_MEDIAN,CH4_MEAS_MEDIAN,NONE_MEAS_MEDIAN,U_P25,V_P25,W_P25,T_SONIC_P25,CO2_MEAS_P25,H2O_MEAS_P25,CH4_MEAS_P25,NONE_MEAS_P25,U_P75,V_P75,W_P75,T_SONIC_P75,CO2_MEAS_P75,H2O_MEAS_P75,CH4_MEAS_P75,NONE_MEAS_P75,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_MEAS_SIGMA,H2O_MEAS_SIGMA,CH4_MEAS_SIGMA,NONE_MEAS_SIGMA,U_SKW,V_SKW,W_SKW,T_SONIC_SKW,CO2_MEAS_SKW,H2O_MEAS_SKW,CH4_MEAS_SKW,NONE_MEAS_SKW,U_KUR,V_KUR,W_KUR,T_SONIC_KUR,CO2_MEAS_KUR,H2O_MEAS_KUR,CH4_MEAS_KUR,NONE_MEAS_KUR,W_U_COV,W_T_SONIC_COV,W_CO2_MEAS_COV,W_H2O_MEAS_COV,W_CH4_MEAS_COV,W_NONE_MEAS_COV,CO2_MEAS_H2O_MEAS_COV,CO2_MEAS_CH4_MEAS_COV,CO2_MEAS_NONE_MEAS_COV,H2O_MEAS_CH4_MEAS_COV,H2O_MEAS_NONE_MEAS_COV,CH4_MEAS_NONE_MEAS_COV,FETCH_MAX,FETCH_OFFSET,FETCH_10,FETCH_30,FETCH_50,FETCH_70,FETCH_80,FETCH_90,USTAR_UNCORR,MO_LENGTH_UNCORR,ZL_UNCORR,TAU_UNCORR,H_UNCORR,LE_UNCORR,ET_UNCORR,FC_UNCORR,FH2O_UNCORR,FCH4_UNCORR,FNONE_UNCORR,TAU_STAGE1,H_STAGE1,LE_STAGE1,ET_STAGE1,FC_STAGE1,FH2O_STAGE1,FCH4_STAGE1,FNONE_STAGE1,TAU_STAGE2,H_STAGE2,LE_STAGE2,ET_STAGE2,FC_STAGE2,FH2O_STAGE2,FCH4_STAGE2,FNONE_STAGE2,T_CELL,PA_CELL,MV_AIR_CELL_CO2,MV_AIR_CELL_H2O,MV_AIR_CELL_CH4,MV_AIR_CELL_NONE,FH2O_CELL_CO2,FH2O_CELL_CH4,FH2O_CELL_NONE,H_CELL_CO2,H_CELL_H2O,H_CELL_CH4,H_CELL_NONE,H_BU_BOT,H_BU_TOP,H_BU_SPAR,SPEC_CORR_LI7700_A,SPEC_CORR_LI7700_B,SPEC_CORR_LI7700_C,TAU_SCF,H_SCF,LE_SCF,ET_SCF,FC_SCF,FH2O_SCF,FCH4_SCF,FNONE_SCF,W_T_SONIC_COV_IBROM,W_T_SONIC_COV_IBROM_N1626,W_T_SONIC_COV_IBROM_N0614,W_T_SONIC_COV_IBROM_N0277,W_T_SONIC_COV_IBROM_N0133,W_T_SONIC_COV_IBROM_N0065,W_T_SONIC_COV_IBROM_N0032,W_T_SONIC_COV_IBROM_N0016,W_T_SONIC_COV_IBROM_N0008,W_T_SONIC_COV_IBROM_N0004,U_NUM_SPIKES,V_NUM_SPIKES,W_NUM_SPIKES,T_SONIC_NUM_SPIKES,CO2_NUM_SPIKES,H2O_NUM_SPIKES,CH4_NUM_SPIKES,NONE_NUM_SPIKES,CUSTOM_FILTER_NREX,WD_FILTER_NREX,SONIC_DIAG_NREX,CO2_DIAG_NREX,H2O_DIAG_NREX,CH4_DIAG_NREX,NONE_DIAG_NREX,U_SPIKE_NREX,V_SPIKE_NREX,W_SPIKE_NREX,T_SONIC_SPIKE_NREX,CO2_SPIKE_NREX,H2O_SPIKE_NREX,CH4_SPIKE_NREX,NONE_SPIKE_NREX,U_ABSLIM_NREX,V_ABSLIM_NREX,W_ABSLIM_NREX,T_SONIC_ABSLIM_NREX,CO2_ABSLIM_NREX,H2O_ABSLIM_NREX,CH4_ABSLIM_NREX,NONE_ABSLIM_NREX,U_VM97_TEST,V_VM97_TEST,W_VM97_TEST,T_SONIC_VM97_TEST,CO2_VM97_TEST,H2O_VM97_TEST,CH4_VM97_TEST,NONE_VM97_TEST,VM97_TLAG_HF,VM97_TLAG_SF,VM97_AOA_HF,VM97_NSHW_HF,U_LGD,V_LGD,W_LGD,T_SONIC_LGD,CO2_LGD,H2O_LGD,CH4_LGD,NONE_LGD,U_KID,V_KID,W_KID,T_SONIC_KID,CO2_KID,H2O_KID,CH4_KID,NONE_KID,U_ZCD,V_ZCD,W_ZCD,T_SONIC_ZCD,CO2_ZCD,H2O_ZCD,CH4_ZCD,NONE_ZCD,TAU_CORRDIFF,H_CORRDIFF,LE_CORRDIFF,ET_CORRDIFF,FC_CORRDIFF,FH2O_CORRDIFF,FCH4_CORRDIFF,FNONE_CORRDIFF,TAU_NSR,H_NSR,FC_NSR,FH2O_NSR,FCH4_NSR,FNONE_NSR,TAU_SS,H_SS,FC_SS,FH2O_SS,FCH4_SS,FNONE_SS,U_ITC,W_ITC,T_SONIC_ITC,TAU_SS_TEST,H_SS_TEST,FC_SS_TEST,FH2O_SS_TEST,FCH4_SS_TEST,FNONE_SS_TEST,U_ITC_TEST,W_ITC_TEST,T_SONIC_ITC_TEST,TAU_SSITC_TEST,H_SSITC_TEST,LE_SSITC_TEST,ET_SSITC_TEST,FC_SSITC_TEST,FH2O_SSITC_TEST,FCH4_SSITC_TEST,FNONE_SSITC_TEST,INST_LI7200_HEAD_DETECT,INST_LI7200_T_OUT,INST_LI7200_T_IN,INST_LI7200_AUX_IN,INST_LI7200_DELTA_P,INST_LI7200_CHOPPER,INST_LI7200_DETECTOR,INST_LI7200_PLL,INST_LI7200_SYNC,INST_LI7500_CHOPPER,INST_LI7500_DETECTOR,INST_LI7500_PLL,INST_LI7500_SYNC,INST_LI7700_NOT_READY,INST_LI7700_NO_SIGNAL,INST_LI7700_RE_UNLOCKED,INST_LI7700_BAD_TEMP,INST_LI7700_LASER_T_UNREG,INST_LI7700_BLOCK_T_UNREG,INST_LI7700_MOTOR_SPINNING,INST_LI7700_PUMP_ON,INST_LI7700_TOP_HEATER_ON,INST_LI7700_BOTTOM_HEATER_ON,INST_LI7700_CALIBRATING,INST_LI7700_MOTOR_FAILURE,INST_LI7700_BAD_AUX_TC1,INST_LI7700_BAD_AUX_TC2,INST_LI7700_BAD_AUX_TC3,INST_LI7700_BOX_CONNECTED,INST_LI7200_AGC_OR_RSSI,INST_LI7500_AGC_OR_RSSI,INST_LI7700_RSSI,WBOOST_APPLIED,AOA_METHOD,AXES_ROTATION_METHOD,ROT_YAW,ROT_PITCH,ROT_ROLL,DETRENDING_METHOD,DENTRENDING_TIME_CONSTANT,TIMELAG_DETECTION_METHOD,WPL_APPLIED,BURBA_METHOD,SPECTRAL_CORRECTION_METHOD,FOOTPRINT_MODEL,LOGGER_SWVER_MAJOR,LOGGER_SWVER_MINOR,LOGGER_SWVER_REVISION,BADM_LOCATION_LAT,BADM_LOCATION_LONG,BADM_LOCATION_ELEV,BADM_HEIGHTC,DISPLACEMENT_HEIGHT,ROUGHNESS_LENGTH,FILE_TIME_DURATION,BADM_INST_SAMPLING_INT,BADM_INST_AVERAGING_INT,MANUFACTURER_SA,BADM_INST_MODEL_SA,BADM_INST_HEIGHT_SA,BADM_INST_SA_WIND_FORMAT,BADM_INST_SA_GILL_ALIGN,BADM_SA_OFFSET_NORTH,HPATH_SA,VPATH_SA,RESPONSE_TIME_SA,MANUFACTURER_GA_CO2,BADM_INST_MODEL_GA_CO2,BADM_INSTPAIR_NORTHWARD_SEP_GA_CO2,BADM_INSTPAIR_EASTWARD_SEP_GA_CO2,BADM_INSTPAIR_HEIGHT_SEP_GA_CO2,BADM_INST_GA_CP_TUBE_LENGTH_GA_CO2,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_CO2,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_CO2,HPATH_GA_CO2,VPATH_GA_CO2,RESPONSE_TIME_GA_CO2,MANUFACTURER_GA_H2O,BADM_INST_MODEL_GA_H2O,BADM_INSTPAIR_NORTHWARD_SEP_GA_H2O,BADM_INSTPAIR_EASTWARD_SEP_GA_H2O,BADM_INSTPAIR_HEIGHT_SEP_GA_H2O,BADM_INST_GA_CP_TUBE_LENGTH_GA_H2O,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_H2O,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_H2O,KRYPTON_HYDRO_KH2O_GA_H2O,KRYPTON_HYDRO_KO2_GA_H2O,HPATH_GA_H2O,VPATH_GA_H2O,RESPONSE_TIME_GA_H2O,MANUFACTURER_GA_CH4,BADM_INST_MODEL_GA_CH4,BADM_INSTPAIR_NORTHWARD_SEP_GA_CH4,BADM_INSTPAIR_EASTWARD_SEP_GA_CH4,BADM_INSTPAIR_HEIGHT_SEP_GA_CH4,BADM_INST_GA_CP_TUBE_LENGTH_GA_CH4,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_CH4,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_CH4,HPATH_GA_CH4,VPATH_GA_CH4,RESPONSE_TIME_GA_CH4,MANUFACTURER_GA_NONE,BADM_INST_MODEL_GA_NONE,BADM_INSTPAIR_NORTHWARD_SEP_GA_NONE,BADM_INSTPAIR_EASTWARD_SEP_GA_NONE,BADM_INSTPAIR_HEIGHT_SEP_GA_NONE,BADM_INST_GA_CP_TUBE_LENGTH_GA_NONE,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_NONE,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_NONE,HPATH_GA_NONE,VPATH_GA_NONE,RESPONSE_TIME_GA_NONE,NUM_CUSTOM_VARS,NUM_BIOMET_VARS,TA,RH,SW_IN
201904300000,201904300030,120.0000,120.0208,TOA5_9809.CP_ECNF_17m_10Hz6_0_2019_04_30_0000.dat,0.00000,1,18000,18000,18000,18000,18000,18000,18000,-9999,-9999,-9999,18000,18000,18000,-9999,-9999,-9999,-0.599553E-01,7.58737,-9999,-9999,-1.41976,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00000,-9999,-9999,-9999,-9999,-0.107802E-10,-0.135528E-12,-9999,-9999,-0.520040,1.36043,-0.180277E-01,1.45655,-0.264456E-13,-0.690660E-15,1.45655,4.20077,157.404,23.2142,0.252949,0.446074,-147.744,-0.402046E-01,-9999,-0.317452E-01,-3.03579,-4.22421,72.4991,98.4129,0.308397E-01,0.937050,944.889,1008.37,0.353606E-02,4.38858,4.45935,0.377361E-02,0.707762E-01,-4.47163,72.0602,0.933514,0.310275E-01,0.251015E+07,0.378790E-02,2,15.6085,481.362,481.362,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.600000,0.00000,0.00000,-0.603315,0.603315,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.40878,0.379447E-01,-0.837783E-05,-3.08292,15.5994,-9999,-9999,-9999,0.911985,-0.316328,-0.208607,-3.13373,15.4822,-9999,-9999,-9999,1.94220,0.318937,0.220991,-3.01896,15.7300,-9999,-9999,-9999,0.743216,0.484520,0.324066,0.168031,0.288507,-9999,-9999,-9999,0.362480,-0.241412,0.454978E-01,1.92840,0.791765E-01,-9999,-9999,-9999,2.75917,3.16545,3.58424,6.17375,6.44522,-9999,-9999,-9999,-0.627024E-01,0.793143E-02,-0.181058E-02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30.6202,-4.64673,10.5109,26.1737,39.9165,55.9835,66.9979,83.8734,0.251098,-146.319,-0.405963E-01,-0.590810E-01,7.49432,-9999,-9999,-1.81058,-9999,-9999,-9999,-0.599553E-01,7.49432,-9999,-9999,-1.88582,-9999,-9999,-9999,-0.599553E-01,7.49432,-9999,-9999,-1.41976,-9999,-9999,-9999,-4.22421,72.4991,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.01480,1.01242,-9999,-9999,1.04155,-9999,-9999,-9999,0.857384E-02,0.850008E-02,0.839762E-02,0.826142E-02,0.805143E-02,0.768891E-02,0.711965E-02,0.638860E-02,0.558692E-02,0.476823E-02,7,0,0,65,537,0,-9999,-9999,0,0,0,0,0,-9999,-9999,9,0,0,91,557,0,-9999,-9999,0,0,0,0,0,0,-9999,-9999,800000099,800000099,800000099,800000199,810010199,801011199,-9999,-9999,89999,89999,89,89,0.00000,0.00000,0.00000,0.00000,0.00000,-9999,-9999,-9999,10.2231,7.52249,8.18822,4.30558,18.7903,-9999,-9999,-9999,0,0,0,353,1,-9999,-9999,-9999,0.356839E-01,0.201101E-02,-9999,-9999,0.675510E-01,-9999,-9999,-9999,1.39043,2.65962,0.485495,-9999,-9999,-9999,11,50,83,-9999,-9999,-9999,3,11,112,1,3,5,-9999,-9999,-9999,1,1,6,0,1,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9999,-100,-9999,0,0,1,110.920,-0.709169,-9999,0,0,2,1,0,1,0,-9999,-9999,-9999,41.0680,-106.119,2743.00,18.0000,12.0600,2.70000,30,10,30,csi,csat3_1,18.0000,uvw,,90.0000,5.80000,11.5000,0.166667E-01,licor,li7500_1,-5.00000,13.0000,-6.00000,-9999,-9999,-9999,0.950000,12.7000,0.100000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,3,-4.22421,98.4129,0.870466
201904300030,201904300100,120.0208,120.0416,TOA5_9809.CP_ECNF_17m_10Hz6_0_2019_04_30_0030.dat,0.00000,1,18000,18000,18000,18000,18000,18000,18000,-9999,-9999,-9999,18000,18000,18000,-9999,-9999,-9999,-0.284757E-01,-2.39406,-9999,-9999,-2.19312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.05141,-961.127,-1.37704,1.07708,-21.2507,-9999,-9999,0.695151E-10,0.884856E-12,-9999,-9999,-0.283323,0.328937,0.532901E-02,0.434166,0.126040E-12,0.442485E-14,0.434166,3.42455,106.421,73.3870,0.174363,0.351857,153.372,0.387295E-01,-9999,0.145368E-01,-2.73423,-4.11289,72.4991,99.4957,0.308524E-01,0.936621,944.517,1008.43,0.360353E-02,4.47417,4.49684,0.384738E-02,0.226780E-01,-4.21520,72.0517,0.933017,0.310440E-01,0.250988E+07,0.386224E-02,2,15.7101,484.696,484.696,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.600000,0.00000,0.00000,-0.603315,0.603315,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.136069,0.593265E-01,0.835388E-02,-2.77296,15.6737,-9999,-9999,-9999,-0.210219E-01,-0.238896,-0.939601E-01,-2.87467,15.4746,-9999,-9999,-9999,0.813291,0.293099,0.105233,-2.62693,15.9618,-9999,-9999,-9999,0.695495,0.427330,0.193368,0.233657,0.414963,-9999,-9999,-9999,1.36135,-0.923673,-0.456989,1.67237,0.303270,-9999,-9999,-9999,4.53348,4.73232,5.43814,8.38548,4.46028,-9999,-9999,-9999,-0.276259E-01,-0.250177E-02,-0.195201E-02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.172785,151.208,0.392835E-01,-0.279625E-01,-2.36296,-9999,-9999,-1.95201,-9999,-9999,-9999,-0.284757E-01,-2.36296,-9999,-9999,-2.04511,-9999,-9999,-9999,-0.284757E-01,-2.36296,-9999,-9999,-2.19312,-9999,-9999,-9999,-4.11289,72.4991,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.01835,1.01316,-9999,-9999,1.04770,-9999,-9999,-9999,-0.895618E-03,-0.910954E-03,-0.924210E-03,-0.918416E-03,-0.887802E-03,-0.849229E-03,-0.815204E-03,-0.756588E-03,-0.656853E-03,-0.553417E-03,10,6,2,14,197,7,-9999,-9999,0,0,0,0,0,-9999,-9999,10,10,2,17,208,7,-9999,-9999,0,0,0,0,0,0,-9999,-9999,800000099,800000099,800000199,800001199,810000199,800011199,-9999,-9999,89999,89999,89,89,0.00000,0.00000,0.00000,0.00000,0.00000,-9999,-9999,-9999,18.0327,15.3423,18.8283,11.3578,41.1326,-9999,-9999,-9999,0,0,1,359,3,-9999,-9999,-9999,0.661932E-01,0.534231E-02,-9999,-9999,0.162703E-01,-9999,-9999,-9999,4.71942,0.716643,0.238745,-9999,-9999,-9999,16,65,27,-9999,-9999,-9999,33,27,409,2,4,2,-9999,-9999,-9999,3,2,7,1,1,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9999,-100,-9999,0,0,1,130.739,0.703273,-9999,0,0,2,1,0,1,0,-9999,-9999,-9999,41.0680,-106.119,2743.00,18.0000,12.0600,2.70000,30,10,30,csi,csat3_1,18.0000,uvw,,90.0000,5.80000,11.5000,0.166667E-01,licor,li7500_1,-5.00000,13.0000,-6.00000,-9999,-9999,-9999,0.950000,12.7000,0.100000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,3,-4.11289,99.4957,0.112276
201904300100,201904300130,120.0416,120.0624,TOA5_9809.CP_ECNF_17m_10Hz6_0_2019_04_30_0100.dat,0.00000,1,18000,18000,18000,18000,18000,18000,18000,-9999,-9999,-9999,18000,18000,18000,-9999,-9999,-9999,-0.901420E-02,-1.68883,-9999,-9999,-1.55388,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.35123,-1878.32,-2.69232,-3.34344,-41.5481,-9999,-9999,0.379226E-10,0.511747E-12,-9999,-9999,-0.415020,0.230642,-0.129933E-01,0.474980,0.144810E-12,0.247088E-14,0.474980,2.88148,107.415,53.9532,0.981913E-01,0.229225,38.8298,0.152975,-9999,0.182402E-01,-2.31520,-3.65144,72.4991,99.7105,0.309054E-01,0.934935,942.940,1008.56,0.373214E-02,4.64180,4.65527,0.399187E-02,0.134756E-01,-3.72534,72.0349,0.931203,0.311045E-01,0.250879E+07,0.400787E-02,2,15.3478,474.329,474.329,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.600000,0.00000,0.00000,-0.603315,0.603315,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.430967,0.330558E-02,-0.479719E-02,-2.32819,15.2722,-9999,-9999,-9999,0.113950,-0.286669,-0.858597E-01,-2.53007,14.7007,-9999,-9999,-9999,0.691390,0.359928,0.827131E-01,-2.10157,16.0619,-9999,-9999,-9999,0.464688,0.468165,0.152763,0.315860,0.650762,-9999,-9999,-9999,0.884267,-0.470356,0.242525E-01,0.250695,0.112404,-9999,-9999,-9999,3.96275,3.21826,4.96272,2.85694,1.26430,-9999,-9999,-9999,-0.951177E-02,-0.176752E-02,-0.136753E-02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.975286E-01,38.5551,0.154065,-0.889295E-02,-1.66666,-9999,-9999,-1.36753,-9999,-9999,-9999,-0.901420E-02,-1.66666,-9999,-9999,-1.45188,-9999,-9999,-9999,-0.901420E-02,-1.66666,-9999,-9999,-1.55388,-9999,-9999,-9999,-3.65144,72.4991,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.01363,1.01330,-9999,-9999,1.06168,-9999,-9999,-9999,-0.140339E-02,-0.141567E-02,-0.141197E-02,-0.134711E-02,-0.116101E-02,-0.830997E-03,-0.390303E-03,0.129981E-03,0.665277E-03,0.106490E-02,10,20,2,2,5,1,-9999,-9999,0,0,0,0,0,-9999,-9999,13,31,2,2,5,1,-9999,-9999,0,0,0,0,0,0,-9999,-9999,800000099,800000199,800000199,800000099,800000199,800010199,-9999,-9999,89999,89999,89,89,0.00000,0.00000,0.00000,0.00000,0.00000,-9999,-9999,-9999,8.08973,8.14866,9.44042,28.6748,47.2895,-9999,-9999,-9999,0,1,1,335,6,-9999,-9999,-9999,0.415054E-01,0.141640E-01,-9999,-9999,0.151925E-01,-9999,-9999,-9999,2.60169,1.44897,0.831175,-9999,-9999,-9999,0,35,196,-9999,-9999,-9999,45,5,673,1,3,6,-9999,-9999,-9999,3,1,8,1,1,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9999,-100,-9999,0,0,1,150.937,-1.56755,-9999,0,0,2,1,0,1,0,-9999,-9999,-9999,41.0680,-106.119,2743.00,18.0000,12.0600,2.70000,30,10,30,csi,csat3_1,18.0000,uvw,,90.0000,5.80000,11.5000,0.166667E-01,licor,li7500_1,-5.00000,13.0000,-6.00000,-9999,-9999,-9999,0.950000,12.7000,0.100000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,3,-3.65144,99.7105,-0.541105
